position,agerange,yrsscale,hourwage
0,2,3,25.2281824704154
0,2,3,19.6799211572656
1,2,5,26.7570710890021
0,2,4,22.6876021939984
0,2,2,20.1332481359102
1,2,4,15.2837482925665
0,2,3,19.4896284669101
0,2,3,18.1111803889135
1,2,4,18.0449499868491
0,2,3,18.063863255618
0,2,5,20.3022480073623
1,2,3,15.4710913052153
0,2,5,19.9337904034291
0,2,4,20.382941383113
1,2,3,19.8702526367244
0,2,4,21.3228724116771
0,2,5,24.6686740519606
1,2,3,15.7082070569303
0,2,3,22.1631214277213
0,2,5,24.3892335455707
1,2,5,19.2391631800144
0,2,2,19.8240633540406
0,2,5,25.0467721573632
1,2,3,19.6456742849958
0,2,3,24.4039583356492
0,2,4,22.0173987417962
1,2,4,23.8369859811542
0,2,3,21.2475210354537
0,2,3,21.4719156331079
1,2,4,24.2586245333454
0,2,3,19.3083567816066
0,2,4, 
1,2,4,20.2874669648082
0,2,3,19.6008286608091
0,2,2,19.8655713749519
1,2,5,22.2898303331533
0,2,3, 
0,2,4,24.0651446853231
1,2,4,16.665137774496
0,2,4, 
0,2,1,22.4346012217012
1,2,5,15.1369816452134
0,2,3,21.9942119039321
0,2,2,20.2080546379558
1,2,5,22.8228047358587
0,2,2,21.8004268696684
0,2,3,26.8110703890939
1,2,4,21.4607664798239
0,2,3,15.2874100617002
0,2,1,14.198141908657
1,2,4,20.6540329401799
0,2,4,25.2001917685378
0,2,4,26.8839667995774
1,2,4,13.0058728864519
0,2,3,16.7173852148646
0,2,3,23.3480050759824
1,2,5,17.3882960646616
0,2,4,27.8152741338018
0,2,1,22.0881144305608
1,2,3,18.0720624044048
0,2,3,15.1163006289064
0,2,2,20.630850913057
1,2,5,20.0889262516424
0,2,4,21.8294734291562
0,2,3,16.1815780318984
1,2,1, 
0,2,3,16.7517327871759
0,2,3,21.8056424416022
1,2,4,15.474001636176
0,2,1,21.9382962377411
0,2,4,18.6945990143113
1,2,3,22.2996221776247
0,2,3,21.9949146498062
0,2,2,16.3864063008651
1,2,3,14.6627195975556
0,2,5,19.5535711978271
0,2,1,23.5311203950761
1,2,3,17.9484450762854
0,2,3,12.8184714797565
0,2,4,23.0332975283169
1,2,3,18.1701833763444
0,2,2,14.641534437362
0,2,5, 
1,2,3,12.3689867674122
0,2,2,15.91446814196
0,2,3,19.8434412868085
1,2,3,19.2768538096868
0,2,4,21.9489167484498
0,2,2,12.4931059576987
1,2,3,10.3565147028196
0,2,4,25.2051644816436
0,2,3,22.9711205445124
1,2,3,18.0469211457004
0,2,3,17.8506370498308
0,2,2,21.5294723974192
1,2,4, 
0,2,2,13.9360339300805
0,2,3, 
1,2,5,23.3939426017865
0,2,4,22.4085995256466
0,2,4,23.1681328605983
1,2,3,21.6798269882886
0,2,3,21.4281655170021
0,2,3,20.7232487767573
1,2,5,22.2570982163845
0,2,2,17.7816015562132
0,2,4,23.9105177262126
1,2,3,14.5441731070585
0,2,3,21.5102121186453
0,2,4, 
1,2,5,21.2372748155763
0,2,5,17.4544482425308
0,2,2,19.5952477559588
1,2,3,17.8831613536649
0,2,5,20.3088203758789
0,2,5,21.3367489385905
1,2,3,16.6910324053002
0,2,3,23.8090061652388
0,2,4,24.4234223762243
1,2,3,12.33843852163
0,2,3, 
0,2,3,19.4256835944783
1,2,3,24.8705472280254
0,2,4,24.6834203828753
0,2,1,22.5737081545574
1,2,5,12.7483494533091
0,2,4,15.9185292476891
0,2,3,16.1102642299308
1,2,2,20.5035551847697
0,2,3,14.8325060381145
0,2,4,11.8683961155388
1,2,5,14.3687072385022
0,2,2,17.2929100949199
0,2,4,23.188994327166
1,2,1,15.5738685794123
0,2,4,28.1454270854821
0,2,4,18.6179537762569
1,2,4,22.9422838516876
0,2,4,22.2362065914183
0,2,2,13.9849917565324
1,2,4,18.5968170050342
0,2,5,26.967448090101
0,2,2,18.8237568947279
1,2,4,20.8167383452435
0,2,2,21.7613399481485
0,2,3,23.6211186236584
1,2,3,23.5213920843178
0,2,3,16.0975645788959
0,2,4,19.2287802042091
1,2,4,13.9363327260148
0,2,3,19.3243505794474
0,2,4,17.5358349724326
1,2,2,23.4064500719805
0,2,2,14.7666881283445
0,2,5,15.4464109117458
1,2,2,21.0334738097039
0,2,3,16.689079787062
0,2,2,18.534484020095
1,2,3,15.5130892519039
0,2,2,24.7890750173658
0,2,4,23.029287466808
1,2,2,15.2217517329719
0,2,5,21.2494942693074
0,2,2,15.2135418120648
1,2,3,25.1762150289239
0,2,4,21.2688736034815
0,2,3,21.0031364108242
1,2,4,21.5693208603193
0,2,4,17.8121123057174
0,2,1,26.5452962664456
1,2,3,20.6786720040322
0,2,2,18.4658590071424
0,2,4,18.2932580280831
1,2,1, 
0,2,2,21.4201008842605
0,2,4,18.5009933426621
1,2,2,16.3276161556126
0,2,1,16.6609764832216
0,2,3,26.4085203206267
1,2,5,14.3490681062798
0,2,4,23.5302444161201
0,2,2,21.4658757333221
1,2,3,13.1996335354943
0,2,5,20.2138768970199
0,2,4, 
1,2,2,18.5891273567735
0,2,3,24.0154599179783
0,2,4, 
1,2,5,24.723934160774
0,2,3,17.9220167980265
0,2,2,17.7092627293587
1,2,4,13.0670202149744
0,2,4,22.0053385445898
0,2,2,19.1500270835782
1,2,3,16.3936666503263
0,2,4,19.824528221051
0,2,5,25.5415195444976
1,2,5,23.4515374330942
0,2,1,21.8573348905122
0,2,3,16.9974355707391
1,2,5,18.3298490844854
0,2,3,23.7505606569826
0,2,5,24.3922911638772
1,2,4,29.2777261513415
0,2,4,15.3955531998783
0,2,3,20.1239084259075
1,2,4,12.3697171990236
0,2,3,19.8496025632804
0,2,4,21.7704741665429
1,2,2,7.65208844355681
0,2,3,17.858788861137
0,2,5,19.1834619777553
1,2,2,19.6407449059982
0,2,3,22.0555666004395
0,2,4,19.9700526610799
1,2,3,15.8103122927093
0,2,4,23.5599728941094
0,2,2,24.6965122381772
1,2,4,15.2153116856417
0,2,2,12.4807864672732
0,2,3,15.3389146784002
1,2,5,29.7630394122922
0,2,2,17.9268871198119
0,2,2,21.5835538170469
1,2,4,17.06539025109
0,2,3,19.0504995773562
0,2,3,22.006308034687
1,2,4,17.1321011815895
0,2,4,17.1413577022986
0,2,4,20.8044928083131
1,2,3,12.5848918575126
0,2,3,22.3415727378055
0,2,4,19.4579289532439
1,2,3,24.8021513965773
0,2,4,19.3318956049114
0,2,2,16.9234346119758
1,2,2,19.4030224204853
0,2,3, 
0,2,1,17.2633252479166
1,2,4,16.1910460727006
0,2,2,18.7433829385158
0,2,4,20.9522126305617
1,2,1,15.5495105275918
0,2,4,21.5163988661854
0,2,2,19.473712896148
1,2,3,19.3156584937581
0,2,4,24.0154734962669
0,2,3,20.5587999385291
1,2,3,11.5233351534508
0,2,5,20.3367918870989
0,2,3,19.0293550320103
1,2,1,15.5696357407208
0,2,4,21.9248977233939
0,2,3,17.3120689045009
1,2,4,18.6540200012211
0,2,4, 
0,2,4,13.1453845944134
1,2,2,23.0154884466215
0,2,4,21.78893706875
0,2,4,20.644717079574
1,2,2,13.9152641540088
0,2,4,19.9419733492144
0,2,5,21.484959028553
1,2,3,9.79242569884695
0,2,3,21.8112483814159
0,2,3,23.2852471335735
1,2,4,22.0591884351902
0,2,2,17.6526077734894
0,2,5,22.1031147774704
1,2,3,17.9927994450546
0,2,3,18.6759493994456
0,2,1,19.3049380390984
1,2,3,25.0357419229872
0,2,2,14.7925729416545
0,2,4,22.6762582177468
1,2,3,17.9487211216292
0,2,4,16.2668159829394
0,2,5,20.0758675707352
1,2,4,14.1835724460912
0,2,3,25.4158568607197
0,2,2,16.5264952812677
1,2,4,11.8467817716405
0,2,3,21.5838558845627
0,2,3,22.9188515232358
1,2,3,22.6518087076106
0,2,4,21.3707338565649
0,2,3,18.7100658537065
1,2,5,26.5170189734121
0,2,3,20.4165875737989
0,2,1,21.1947137232896
1,2,2,15.752455153445
0,2,5,23.1099546092328
0,2,4,19.1582530611181
1,2,3,19.0566127507119
0,2,5,21.9515601239939
0,2,5, 
1,2,5,15.1845258510626
0,2,4,13.7294158244383
0,2,5,23.9529903660846
1,2,2,17.6434182170529
0,2,2,20.7111078810688
0,2,4,19.7452012377739
1,2,3,18.2721998418917
0,2,1,12.5457409487925
0,2,2,24.0627836856062
1,2,4,17.2798952066393
0,2,3,23.4099232758636
0,2,3,21.3740188657338
1,2,4, 
0,2,3,22.1106600802932
0,2,3,20.6898880499378
1,2,3,14.8177228063212
0,2,4,21.388162495288
0,2,5,24.3978782181611
1,2,2,20.0700432903557
0,2,4,26.4215032557316
0,2,2,14.8050680164646
1,2,4, 
0,2,3,20.5618521974285
0,2,4,16.4322540401111
1,2,4,18.120034982297
0,2,3,22.7484507571849
0,2,5,27.175036199632
1,2,3,16.13048146826
0,2,4,16.0615451789491
0,2,4,17.0738536731409
1,2,4,20.0406226874232
0,2,5,19.7420777764472
0,2,3, 
1,2,5,23.4526026262294
0,2,2,18.054260830336
0,2,4,25.582142113671
1,2,5,20.6876941366212
0,2,2,21.4077544436736
0,2,2,18.300652272189
1,2,3,17.6638546223748
0,2,4,20.9905861123161
0,2,3,24.9544370231228
1,2,2,13.3879874622347
0,2,4,19.4617492406999
0,2,3,16.8806870634131
1,2,4,21.8770827732005
0,2,3,22.9160580981777
0,2,5,20.7287434983614
1,2,5,19.9263731257739
0,2,3,21.8459420182991
0,2,5,22.6705937849569
1,2,2,12.4212554531518
0,2,2,18.0316887431099
0,2,4,24.5431476513726
1,2,2,20.1540473917833
0,2,4,25.8958648586476
0,2,2,21.8583070370399
1,2,1,20.0387696437028
0,2,3,23.5334034026595
0,2,4,24.0779629579016
1,2,4,16.3876511235238
0,2,2,15.7725980008933
0,2,1,16.0125545801791
1,2,1,18.7403789094015
0,2,5,30.9147884068137
0,2,3,18.9169709195647
1,2,3,8.03020014857469
0,2,4,16.2112251501079
0,2,4,23.8091610277067
1,2,3,14.2100013945058
0,2,3,17.8562022581506
0,2,4,25.3830682134493
1,2,3,21.9713893867779
0,2,4,22.3693254842564
0,2,3,24.3600246726111
1,2,3,13.3352707758029
0,2,3,20.8081394370951
0,2,5,22.3185078425851
1,2,1,17.650674369663
0,2,5,20.5735834568926
0,2,4,20.9358196749274
1,2,3,18.2573371020239
0,2,2,21.9547294060032
0,2,3,22.4486775790599
1,2,3,5.81995007626375
0,2,4,20.1401686129256
0,2,5,28.4260806565087
1,2,3,25.1615443301329
0,2,2,17.7924211272418
0,2,4, 
1,2,1,16.6540672751919
0,2,3,14.0612900123833
0,2,3,16.8891624808235
1,2,4,14.2177227021671
0,2,4,16.4650270696619
0,2,4,20.7980984869564
1,2,3,22.0289876601712
0,2,1,23.8101080570881
0,2,4,23.2401426708996
1,2,4,13.0995680477706
0,2,5,21.9388574104406
0,2,4,21.1776637300492
1,2,4,22.6806307949201
0,2,2,29.2979852379571
0,2,2,17.8940292585031
1,2,4,13.31167572302
0,2,3,22.7825874240667
0,2,5,21.5030804355687
1,2,2,9.57088705844821
0,2,4,20.6039593501341
0,2,5,19.829710309451
1,2,3,25.7167575189729
0,2,2,20.4242703720585
0,2,4,22.165735186161
1,2,4,19.801648209432
0,2,1,17.2040232031998
0,2,3,23.5914665044596
1,2,4,17.4223076630901
0,2,3,21.3111109620104
0,2,3,25.694352478119
1,2,2,14.8412548424583
0,2,2,19.1999171150905
0,2,2,17.8453062251236
1,2,3,20.7112653782699
0,2,3,17.7441430789004
0,2,4,17.531299995281
1,2,4,14.5027994168764
0,2,3,17.5149907569276
0,2,4,22.8298744437226
1,2,3,17.699256738541
0,2,3,21.4070351613245
0,2,4,19.5302265381848
1,2,3, 
0,2,2,19.3884223985206
0,2,5,24.0584437942444
1,2,4,21.3588243459517
0,2,3,17.5476255648176
0,2,3,17.7195933194169
1,2,3,17.9838354099275
0,2,3,19.3875375296331
0,2,4,25.4658374673358
1,2,3,13.0002435725667
0,2,3,22.7214489413538
0,2,4,16.6726441710332
1,2,2,18.5939734162707
0,2,4,17.1869267501281
0,2,4,23.6295094146027
1,2,5,23.0166362599379
0,2,4,27.1701619964087
0,2,2,16.4885090288377
1,2,5,23.2349036799294
0,2,5,20.2119781356517
0,2,3,20.538717525584
1,2,4,19.599292360125
0,2,3,17.0508158778358
0,2,3,22.2427522128174
1,2,4,18.8049492698859
0,2,5,20.6101864718742
0,2,4,13.289799892385
1,2,4,21.8995410584922
0,2,3,19.6213947474833
0,2,4,24.1936103878019
1,2,3,27.6722376468065
0,2,2,19.4519894925676
0,2,4,17.6141984874413
1,2,4,21.2379899275696
0,2,2,13.812359639622
0,2,1,18.9955104760877
1,2,3,22.3014321851495
0,2,3,22.1808860757479
0,2,4,27.0981470819101
1,2,3,18.7417568977917
0,2,4,22.8522336859244
0,2,5,26.9205842095192
1,2,4,17.5904671853281
0,2,2,25.3722536422861
0,2,2,30.7008489371341
1,2,3,11.5651919746258
0,2,4,26.4756444965509
0,2,2,22.1336817440871
1,2,4,20.0946601231634
0,2,4,26.2276017448112
0,2,4,23.961014978548
1,2,3,17.7635153484665
0,2,5,23.4256033719908
0,2,2,27.4939430701916
1,2,4,18.3150286736565
0,2,4,19.2064650622713
0,2,4,22.4138660363448
1,2,2,15.3064506061586
0,2,2,20.1096342309882
0,2,3,21.941029231352
1,2,4,15.7560458733865
0,2,4,23.4586805084885
0,2,3,13.3602448567767
1,2,2,18.1862203039739
0,2,4,22.4156780263601
0,2,4,19.4533179235535
1,2,5,16.5665607715644
0,2,4,19.5029710437517
0,2,2,20.4915243976361
1,2,4,16.0695671899657
0,2,2,21.9163464553648
0,2,4,16.3357234621665
1,2,4,17.777366481202
0,2,3,24.5816954664575
0,2,4,18.8331536730276
1,2,2,14.414888188399
0,2,2,21.010006403957
0,2,4,24.7763008472994
1,2,2,18.8682786533439
0,2,4,16.7054102588759
0,2,3,18.7390187999692
1,2,5,15.7843304657757
0,2,5,13.4121375988817
0,2,2,23.6553584962842
1,2,5,20.8775404535971
0,2,3,22.7697485305315
0,2,2,23.1955315765577
1,2,4,19.6599197351255
0,2,4,24.1169659664191
0,2,2,16.6027568878585
1,2,5,17.0502040812762
0,2,3,21.8430367092379
0,2,4,20.2340302061404
1,2,5,28.096075786766
0,2,4,24.8427913870559
0,2,4,20.300813216398
1,2,4,19.4220726725879
0,2,2,17.4840551351702
0,2,3,15.0098826084307
1,2,4,17.63369144124
0,2,5,23.5367215414404
0,2,4,17.5905968836346
1,2,2,16.0923689268793
0,2,5,25.3930070053285
0,2,2,22.8981267459458
1,2,3,15.4437868280385
0,2,2,16.6827600751842
0,2,3,19.5275208021111
1,2,4,14.6183584417646
0,2,3,16.9241472611165
0,2,3,18.552437524543
1,2,3,17.2359676586378
0,2,5,17.2440376151415
0,2,2,18.0308324629832
1,2,4,18.1299096642212
0,2,3,21.8095752255651
0,2,4,20.5452737914823
1,2,5,27.4454707531347
0,2,2,20.1325825996339
0,2,3,19.6706685237436
1,2,3,19.1942160838928
0,2,5,21.641806313457
0,2,4,22.1094564096273
1,2,4,20.5535848038881
0,2,4,19.3887644266444
0,2,3,23.9078393486361
1,2,5,20.3155544646943
0,2,2,14.8419391038846
0,2,4,21.0014491860587
1,2,4,24.6742055442621
0,2,4,20.0799910463825
0,2,4,23.673225638839
1,2,4,20.8959579475527
0,2,5,25.3517283415196
0,2,2,18.0476825409507
1,2,4,16.7926683734373
0,2,4,21.9258893668311
0,2,2,17.6674336289209
1,2,4, 
0,2,3,21.9709804565082
0,2,3,17.1585546603857
1,2,2,28.9850934339681
0,2,5,20.7337539825267
0,2,2,18.3198614080306
1,2,2,22.3496768079339
0,2,4,22.4235609485565
0,2,3,18.9018465706794
1,2,4, 
0,2,4, 
0,2,2,16.1645785019121
1,2,5,29.5659104549994
0,2,4,20.0311306080137
0,2,4,20.6402713493109
1,2,2,21.9828733286491
0,2,2,17.7668787034817
0,2,3,22.6274067616411
1,2,3,19.0336025402175
0,2,5,26.3409985311105
0,2,4,16.7945650676604
1,2,4,13.626667869295
0,2,4,17.04391449389
0,2,2,22.0236997689402
1,2,5,28.3631652207277
0,2,3,19.2198965519805
0,2,3,20.2904732154761
1,2,2,17.6187389425138
0,2,5,22.0610976128858
0,2,5,19.5837521118586
1,2,3,14.1952359059703
0,2,3,19.9405873033336
0,2,4,24.2819115706423
1,2,4,23.2765495596574
0,2,5,21.1616562413232
0,2,2,20.4144802155265
1,2,5,17.4640901772671
0,2,5,22.7047734291794
0,2,5,24.0724913616829
1,2,4,21.5924061347595
0,2,3,23.1097546245375
0,2,4,25.0517951967296
1,2,4,22.2878051477684
0,2,4,17.2959638362845
0,2,3,25.2839276541711
1,2,4,19.6589264948201
0,2,3,15.4551319408788
0,2,4,17.6945987813112
1,2,3,16.6792279047913
0,2,4,23.1506597643173
0,2,3,13.5558029859489
1,2,3,16.0968031750883
0,2,2,11.7302955239598
0,2,3,18.245579414416
1,2,5,23.3490209630827
0,2,4,24.012709267217
0,2,4,23.7141804923758
1,2,2,19.0950175757866
0,2,4,19.4287599973545
0,2,3,19.8328423191841
1,2,5,19.3189880454474
0,2,3,24.0307047259181
0,2,4,19.5709581341349
1,2,5,16.7160707612177
0,2,5,19.3894200108601
0,2,5,21.1031893464806
1,2,4,24.8310740986995
0,2,3,15.6772674208407
0,2,2,18.9021520557594
1,2,5,21.3579294511747
0,2,3,21.0794978044708
0,2,3,27.6608457268394
1,2,3,15.4688020534512
0,2,2,22.7153213514596
0,2,2,19.883288911238
1,2,3,12.3446093869566
0,2,3,19.8532923619344
0,2,3,19.2470743605319
1,2,4,29.9054979771159
0,2,1,23.9318341775492
0,2,2,17.7786845074984
1,2,4,21.5344414116273
0,2,4,14.024551941467
0,2,3,13.3935858813949
1,2,4,17.9827621555369
0,2,3,17.541062383856
0,2,3,21.1928527352289
1,2,4,7.42376202028865
0,2,2,21.7088796215599
0,2,3,20.4273083786111
1,2,5,31.9105692078011
0,2,3,13.9625180793527
0,2,3,15.0146625870493
1,2,2,25.5326290545807
0,2,4,23.7614866006053
0,2,2,25.13117138222
1,2,3,21.847896089583
0,2,4,16.7229833974225
0,2,4,16.9320525408207
1,2,3,21.7256445909971
0,2,3,15.3553105848985
0,2,3,20.3177785396347
1,2,5,16.7193902557085
0,2,5,18.9908532579084
0,2,3,18.6482280959736
1,2,5,15.7689397566387
0,2,4,21.3911446225175
0,2,4,21.0544084495213
1,2,2,21.3757542818306
0,2,2,19.4541815658318
0,2,3,18.6233869889125
1,2,5,16.809972712454
0,2,5,21.9105559128699
0,2,3,21.8494609539509
1,2,4,16.2511859292172
0,2,3,18.821886973198
0,2,3,22.3968075018385
1,2,4,23.9418583890575
0,2,3,21.9039737803282
0,2,5,22.2877506646868
1,2,3,18.3692221803371
0,2,3,25.5171710923048
0,2,4,21.1101589097408
1,2,4,16.9982808329771
0,2,2,18.7105522315362
0,2,4,17.9810436754708
1,2,2,17.5018919776924
0,2,3,23.0742753496172
0,2,3,22.4230879925175
1,2,4,18.899164227516
0,2,3,17.4610667507423
0,2,3,22.3513131794565
1,2,3,20.882232715721
0,2,2,15.8347622230808
0,2,2,27.4730468950827
1,2,3,20.9770203420846
0,2,4,21.8082085268397
0,2,2,20.2729874788028
1,2,4,21.5826372307765
0,2,3,15.6978320272977
0,2,3,17.992242997649
1,2,4,24.9455705782107
0,2,3,25.1813132814685
0,2,3,19.8681778854314
1,2,1,11.3001992053968
0,2,3,20.7037916279725
0,2,3,17.5768240229669
1,2,3,16.5680227211457
0,2,3,22.9841870852439
0,2,4,28.1215459758353
1,2,5,15.9302966109325
0,2,5,22.6374473323369
0,2,2,25.6888310626874
1,2,5,14.9954017763374
0,2,3,17.7903638306317
0,2,2,19.2611706464089
1,2,3,15.787274942693
0,2,3,21.2120791232571
0,2,4,22.0519305756273
1,2,4,13.8039548760851
0,2,4,13.6339673363057
0,2,3,16.3293184081111
1,2,2, 
0,2,4,19.4009888769176
0,2,4,16.0882907640794
1,2,3,17.7354126052808
0,2,3,19.8838458823633
0,2,3,18.7290738841774
1,2,3,19.6099153834084
0,2,3,22.6183866243027
0,2,1,19.4333941967283
1,2,4,13.0985656065054
0,2,3,19.4843373539814
0,2,5,14.9663897461131
1,2,4,11.0525755705017
0,2,3,12.5234823636079
0,2,5,23.9602423062959
1,2,4,18.7676031696285
0,2,4,23.3281614895495
0,2,3,24.4907909388637
1,2,2,18.1913503355411
0,2,4,22.6779377028022
0,2,5,23.3268581849537
1,2,4,11.7821796481818
0,2,4,23.3465872332008
0,2,3,16.7194126020029
1,2,2, 
0,2,5,22.5682135928231
0,2,2,19.241872761338
1,2,4,11.1149043287456
0,2,3,17.3054610107717
0,2,4,17.6220054591829
1,2,3,17.8576376924783
0,2,4,17.705820869333
0,2,2,20.2613625164939
1,2,4,18.1478120843176
0,2,4,22.059176085674
0,2,3,17.5280419850674
1,2,4,23.0825549336714
0,2,1,16.5854041474242
0,2,3,24.7028311333834
1,2,3,15.8180951132453
0,2,4,24.9705927272237
0,2,2,18.3922662831973
1,2,5,28.3110928187567
0,2,3,18.7951154587459
0,2,2,21.0951491095538
1,2,4,20.1508883140616
0,2,4,23.7194859991408
0,2,3,20.7391537615664
1,2,1,27.5165755807854
0,2,3,13.700324042887
0,2,1, 
1,2,4,14.6975264127883
0,2,4,16.7888516334532
0,2,5,23.7787086735907
1,2,3,13.4814095547963
0,2,3,16.7002440955712
0,2,2,17.1407809257641
1,2,4,22.6729268775792
0,2,4,26.3171101723797
0,2,4,28.4280762944163
1,2,2,21.3228679589801
0,2,3,20.3613035797836
0,2,3,21.6223266273934
1,2,3,17.8564674826324
0,2,4,22.7577986871931
0,2,5,23.4382532060608
1,2,3,20.0050322681428
0,2,3,24.7304158485377
0,2,3,15.7859949884773
1,2,3,16.1516092550421
0,2,1,19.131510994512
0,2,5,23.9457290319025
1,2,5,23.5162796229631
0,2,4,20.7960323717216
0,2,3,17.4151930844224
1,2,5,21.7671132753474
0,2,5,22.8297747088327
0,2,3,27.112525093953
1,2,3,20.0726497910597
0,2,2,19.8600364855636
0,2,3,14.621201664667
1,2,3,18.5717347438342
0,2,4,25.0629786970204
0,2,2,18.7278593903654
1,2,3,7.79957299317379
0,2,3,22.4678673189521
0,2,3,20.2025291876712
1,2,4,13.0127120459554
0,2,1,22.9824837102976
0,2,4,24.6823864766852
1,2,1,12.8452640986169
0,2,4,20.1753725164055
0,2,3,20.901459832278
1,2,5,12.8838913743215
0,2,3,13.2293716065502
0,2,4,19.4618754164553
1,2,4,26.364011200131
0,2,3,24.1227093100981
0,2,3,25.8110074765518
1,2,5,25.7124494465681
0,2,4,17.8428479439034
0,2,4,22.0586891452586
1,2,3,17.43075707545
0,2,2,18.0181318931928
0,2,2,19.8139209313371
1,2,5,20.3603269641332
0,2,5,13.4592775144495
0,2,2,18.222407174556
1,2,5,14.030653647611
0,2,3,22.0997842610113
0,2,3,21.3777338025591
1,2,4,20.3030678210647
0,2,3,18.4830234026991
0,2,3,14.0466707748555
1,2,2,19.4013242807456
0,2,3,20.2378353250314
0,2,1,15.4366492321385
1,2,5,21.9608147325863
0,2,5,24.8217362683694
0,2,2,20.6707840083931
1,2,2,17.8739123887968
0,2,3,24.7184581436116
0,2,4,16.7347018175826
1,2,3,28.7029199012723
0,2,4,26.0936618928912
0,2,3,21.3925632309286
1,2,3,23.139046793785
0,2,4,26.5028956013744
0,2,1,17.9758438529937
1,2,3,23.5694097093382
0,2,4,16.9217604375335
0,2,4,22.4411550143117
1,2,2,14.4857837683903
0,2,2,16.0051754433729
0,2,3,18.6786853512429
1,2,4,25.2261572245165
0,2,5,19.8019436807076
0,2,3,20.3057578616753
1,2,5,23.7687187458723
0,2,5,23.9976572969723
0,2,3,16.2736234496562
1,2,3,16.4748679672814
0,2,5,21.779955388674
0,2,2,16.6243470296223
1,2,4,14.7028560853259
0,2,3,16.7348701528831
0,2,4,20.1735612409777
1,2,2,20.9885853053576
0,2,2,22.168269213668
0,2,3,18.9301286212587
1,2,4,21.9505098748338
0,2,3,18.9508346139789
0,2,3,18.3863797157441
1,2,1, 
0,2,1,15.8687654651232
0,2,4,21.0124165554982
1,2,2,20.6807529621076
0,2,2,21.6242575440802
0,2,5,15.4579749809818
1,2,4,21.9334331581409
0,2,3,15.7384242786636
0,2,4,24.9089630165697
1,2,3,20.1549713745212
0,2,3,20.9379142640784
0,2,4,22.0331338589216
1,2,5,11.5400783476152
0,2,4,24.0272321375011
0,2,4,16.1719048646908
1,2,3,16.3547778337372
0,2,5,18.8943847470021
0,2,3,21.8673634153025
1,2,4,12.7862815873462
0,2,3,23.3799308087937
0,2,4,17.7770395290642
1,2,2,19.1760687648502
0,2,4,23.3440043052364
0,2,1,16.4482843806321
1,2,4,23.8778017037939
0,2,2,21.2777156276097
0,2,4,23.4737462611896
1,2,3,19.3960634974261
0,2,3,25.1647021820151
0,2,3,24.8015916330122
1,2,2,24.9859199356181
0,2,2,18.4023683061797
0,2,3,29.1598267681535
1,2,3,20.7366602922126
0,2,3,16.0300985249655
0,2,3, 
1,2,4,23.0695581476324
0,2,4,25.2242807210956
0,2,5,16.5565223581667
1,2,3,14.251192834038
0,2,5,26.6959019393093
0,2,4,28.7625114634016
1,2,4,14.1546324486567
0,2,3,17.2653346705286
0,2,3,24.2477184502152
1,2,4,19.2849526214775
0,2,5,22.6993705343314
0,2,4,22.3529638779635
1,2,4,17.8756750964575
0,2,3,18.7191211079218
0,2,2,19.4753060245666
1,2,2,19.2240118554765
0,2,3,18.5102690970736
0,2,4,24.7286256035265
1,2,4,27.7927616630404
0,2,5,23.1740244335368
0,2,4,25.078615915643
1,2,3,18.9436505809
0,2,3,21.9039482593421
0,2,3,19.7288208469111
1,2,5,21.5957726557731
0,2,4,19.1378697557465
0,2,3,18.6424609656115
1,2,5,15.9036943192378
0,2,4,24.3808846090436
0,2,4,21.0212274095849
1,2,5,20.8276973978603
0,2,4,27.5119076008295
0,2,5,15.7652582707377
1,2,4,22.4338570802919
0,2,3,23.9750951096408
0,2,2,18.6007794263916
1,2,3,21.4702688394371
0,2,3,24.0999192736504
0,2,4,15.945847727916
1,2,2,5.97809837713664
0,2,3,24.1701387357326
0,2,3,10.9821364853152
1,2,1,21.34710721134
0,2,3,20.9651638886848
0,2,2, 
1,2,5,21.6181942883032
0,2,4,21.1503935227675
0,2,4,22.7297545942885
1,2,3,18.6442087848933
0,2,1,24.4044101569397
0,2,3,18.1231607564753
1,2,4,17.3586444346992
0,2,3,22.1527207071172
0,2,4,25.6921996309369
1,2,3,15.3185814903732
0,2,2,18.7246017385696
0,2,4,20.6475319167394
1,2,3,18.3233036401203
0,2,2, 
0,2,5,21.2485994524916
1,2,3,18.0623151623938
0,2,2,23.7808854061679
0,2,5,20.0191597353827
1,2,2,16.1686459430816
0,2,3, 
0,2,3,28.5155145605497
1,2,2,16.5193675346338
0,2,2,25.442810389721
0,2,4,21.0629295813981
1,2,4,19.2462016207042
0,2,3,23.0980123167344
0,2,3,22.1725829760359
1,2,5,22.8720437717498
0,2,3,14.9169470186767
0,2,5,19.711605514838
1,2,5,22.1216746501649
0,2,4,18.6717250648612
0,2,5,22.1147564305042
1,2,3,13.2814709763637
0,2,2,15.0441906731315
0,2,4,19.5649117021006
1,2,3,21.2709493068783
0,2,5,21.4740649118479
0,2,2,18.9700121537157
1,2,1,16.8572832808948
0,2,3,17.8186947794204
0,2,4,22.1123162913332
1,2,3,11.3402304922816
0,2,3,16.4782625581977
0,2,2,23.4797251114047
1,2,4,19.7922336416939
0,2,3,22.829400671012
0,2,5,23.7039963961499
1,2,1,20.7069516404401
0,2,3,19.9552410707556
0,2,3,17.7608854583065
1,2,5,13.5421854978476
0,2,3,27.4735886557003
0,2,4,23.8465010887678
1,2,3,23.5918314555664
0,2,4,14.6365259971236
