actor_id,film_id
128,462
128,485
128,516
128,564
128,614
128,650
128,665
128,671
128,693
128,696
128,759
128,774
128,814
128,899
128,912
128,944
128,949
128,965
129,56
129,89
129,101
129,166
129,202
129,230
129,247
129,249
129,348
129,367
129,391
129,418
129,431
129,452
129,471
129,520
129,597
129,602
129,640
129,669
129,684
129,705
129,805
129,826
129,834
129,857
129,910
129,920
129,938
129,962
130,9
130,26
130,37
130,43
130,49
130,57
130,107
130,112
130,208
130,326
130,375
130,416
130,431
130,452
130,453
130,478
130,507
130,525
130,549
130,592
130,702
130,725
130,764
130,809
130,869
130,930
130,981
131,48
131,66
131,94
131,120
131,147
131,206
131,320
131,383
131,432
131,436
131,450
131,479
131,494
131,515
131,539
131,590
131,647
131,693
131,713
131,770
131,798
131,809
131,875
131,881
131,921
132,81
132,82
132,133
132,156
132,162
132,311
132,345
132,377
132,410
132,538
132,562
132,586
132,626
132,637
132,698
132,756
132,806
132,897
132,899
132,904
132,930
132,987
133,7
133,51
133,133
133,172
133,210
133,270
133,280
133,286
133,338
133,342
133,351
133,368
133,385
133,390
133,397
133,410
133,452
133,463
133,514
133,588
133,594
133,635
133,652
133,727
133,806
133,868
133,882
133,894
133,933
133,952
134,132
134,145
134,161
134,219
134,243
134,250
134,278
134,341
134,386
134,413
134,558
134,588
134,624
134,655
134,683
134,690
134,861
134,896
134,897
134,915
134,927
134,936
135,35
135,41
135,65
135,88
135,170
135,269
135,320
135,353
135,357
135,364
135,455
135,458
135,484
135,541
135,553
135,616
135,628
135,719
135,814
135,905
136,20
136,25
136,33
136,56
136,61
136,193
136,214
136,229
136,243
136,256
136,262
136,271
136,288
136,300
136,364
136,401
136,414
136,420
136,474
136,485
136,542
136,552
136,620
136,649
136,686
136,781
136,806
136,808
136,818
136,842
136,933
136,993
137,6
137,14
137,56
137,96
137,160
137,224
137,249
137,254
137,263
137,268
137,304
137,390
137,410
137,433
137,446
137,489
137,530
137,564
137,603
137,610
137,688
137,703
137,745
137,758
137,832
137,841
137,917
138,8
138,52
138,61
138,125
138,157
138,214
138,258
138,376
138,403
138,446
138,453
138,508
138,553
138,561
138,583
138,627
138,639
138,695
138,747
138,879
138,885
138,923
138,970
138,989
139,20
139,35
139,57
139,74
139,90
139,107
139,155
139,170
139,181
139,200
139,229
139,233
139,261
139,262
139,266
139,282
139,284
139,373
139,447
139,489
139,529
139,540
139,570
139,602
139,605
139,636
139,691
139,706
139,719
139,744
139,746
139,862
139,892
140,27
140,77
140,112
140,135
140,185
140,258
140,370
140,373
140,498
140,509
140,576
140,587
140,599
140,608
140,647
140,665
140,670
140,693
140,702
140,729
140,730
140,731
140,736
140,742
140,778
140,820
140,830
140,835
140,857
140,923
140,934
140,999
141,43
141,67
141,188
141,191
141,207
141,223
141,341
141,358
141,380
141,395
141,467
141,491
141,589
141,607
141,673
141,740
141,752
141,768
141,772
141,787
141,821
141,829
141,840
141,849
141,862
141,863
141,909
141,992
142,10
142,18
142,107
142,139
142,186
142,199
142,248
142,328
142,350
142,371
142,470
142,481
142,494
142,501
142,504
142,540
142,554
142,575
142,608
142,710
142,712
142,735
142,759
142,794
142,842
142,859
142,863
142,875
142,906
142,914
142,999
143,47
143,79
143,141
143,175
143,232
143,239
143,316
143,339
143,361
143,386
143,404
143,457
143,485
143,497
143,560
143,576
143,603
143,613
143,659
143,660
143,680
143,687
143,690
143,706
143,792
143,821
143,830
143,872
143,878
143,906
143,958
144,18
144,67
144,79
144,90
144,99
144,105
144,123
144,125
144,127
144,130
144,135
144,164
144,184
144,216
144,228
144,260
144,272
144,291
144,293
144,312
144,393
144,396
144,473
144,504
144,540
144,599
144,668
144,702
144,753
144,762
144,776
144,785
144,845
144,894
144,953
145,39
145,109
145,120
145,154
145,155
145,243
145,293
145,402
145,409
145,457
145,475
145,487
145,494
145,527
145,592
145,625
145,629
145,641
145,661
145,664
145,692
145,713
145,726
145,748
145,822
145,893
145,923
145,953
146,12
146,16
146,33
146,117
146,177
146,191
146,197
146,207
146,218
146,278
146,296
146,314
146,320
146,372
146,384
146,402
146,410
146,427
146,429
146,512
146,514
146,571
146,591
146,720
146,731
146,734
146,871
146,909
146,922
146,945
146,955
146,966
146,969
147,4
147,85
147,131
147,139
147,145
147,178
147,251
147,254
147,295
147,298
147,305
147,310
147,318
147,333
147,341
147,351
147,394
147,402
147,405
147,410
147,431
147,443
147,508
147,554
147,563
147,649
147,688
147,708
147,864
147,957
147,987
148,27
148,57
148,133
148,149
148,226
148,342
148,368
148,422
148,468
148,633
148,718
148,768
148,772
148,792
149,53
149,72
149,95
149,118
149,139
149,146
149,153
149,159
149,169
149,178
149,188
149,193
149,339
149,354
149,362
149,365
149,458
149,631
149,670
149,685
149,761
149,782
149,810
149,811
149,899
149,905
149,913
149,921
149,947
149,949
149,992
150,23
150,63
150,75
150,94
150,105
150,168
150,190
150,206
150,233
150,270
150,285
150,306
150,386
150,433
150,446
150,447
150,468
150,508
150,542
150,551
150,629
150,647
150,672
150,697
150,728
150,777
150,854
150,873
150,880
150,887
150,889
150,892
150,953
150,962
151,131
151,144
151,167
151,170
151,217
151,232
151,342
151,367
151,370
151,382
151,451
151,463
151,482
151,501
151,527
151,539
151,570
151,574
151,634
151,658
151,665
151,703
151,880
151,892
151,895
151,989
152,59
152,153
152,217
152,248
152,318
152,332
152,475
152,476
152,578
152,607
152,611
152,615
152,674
152,680
152,729
152,768
152,821
152,846
152,891
152,898
152,927
152,964
152,968
153,47
153,64
153,136
153,180
153,203
153,231
153,444
153,476
153,480
153,486
153,536
153,627
153,732
153,756
153,766
153,817
153,847
153,919
153,938
153,988
154,27
154,111
154,141
154,158
154,169
154,170
154,193
154,208
154,274
154,276
154,282
154,299
154,314
154,396
154,399
154,421
154,440
154,467
154,474
154,489
154,588
154,602
154,680
154,698
154,802
154,842
154,954
154,988
155,20
155,67
155,128
155,153
155,220
155,249
155,303
155,312
155,359
155,361
155,383
155,387
155,407
155,427
155,459
155,513
155,584
155,590
155,630
155,688
155,757
155,768
155,785
155,849
155,885
155,890
155,941
155,966
155,987
155,997
155,1000
156,53
156,155
156,198
156,244
156,262
156,263
156,285
156,297
156,301
156,349
156,379
156,448
156,462
156,467
156,504
156,518
156,593
156,646
156,705
156,754
156,775
156,844
157,10
157,24
157,34
157,122
157,159
157,183
157,210
157,217
157,291
157,303
157,321
157,326
157,353
157,400
157,406
157,431
157,496
157,535
157,573
157,574
157,604
157,616
157,642
157,661
157,696
157,713
157,802
157,835
157,874
157,913
157,967
157,973
158,32
158,47
158,64
158,66
158,102
158,121
158,177
158,178
158,188
158,215
158,241
158,293
158,437
158,473
158,483
158,532
158,555
158,581
158,601
158,616
158,626
158,637
158,799
158,812
158,824
158,830
158,840
158,869
158,879
158,880
158,894
158,896
158,967
158,968
158,990
159,20
159,82
159,127
159,187
159,206
159,208
159,223
159,248
159,342
159,343
159,344
159,364
159,418
159,549
159,561
159,600
159,674
159,680
159,784
159,789
159,800
159,802
159,818
159,876
159,907
159,978
160,2
160,17
160,43
160,242
160,267
160,275
160,368
160,455
160,469
160,484
160,579
160,660
160,755
160,767
160,769
160,794
160,826
160,883
160,950
160,954
161,43
161,58
161,89
161,90
161,120
161,188
161,247
161,269
161,281
161,340
161,353
161,401
161,414
161,425
161,469
161,526
161,588
161,644
161,653
161,655
161,669
161,684
161,714
161,749
161,807
161,825
161,850
161,880
161,920
161,921
161,924
161,927
162,1
162,4
162,7
162,18
162,28
162,32
162,33
162,41
162,85
162,121
162,164
162,274
162,279
162,409
162,410
162,415
162,500
162,574
162,612
162,636
162,659
162,786
162,844
162,909
162,968
163,30
163,45
163,166
163,180
163,239
163,283
163,303
163,304
163,307
163,394
163,409
163,434
163,444
163,522
163,719
163,785
163,833
163,881
163,891
163,947
163,996
164,15
164,23
164,148
164,169
164,252
164,324
164,347
164,367
164,431
164,448
164,469
164,545
164,610
164,613
164,673
164,681
164,698
164,801
164,820
164,832
164,834
164,851
164,884
164,908
164,957
164,984
165,72
165,95
165,146
165,204
165,253
165,286
165,360
165,375
165,395
165,421
165,437
165,473
165,607
165,644
165,659
165,693
165,737
165,779
165,798
165,807
165,809
165,832
165,833
165,947
165,948
165,962
166,25
166,38
166,55
166,61
166,68
166,86
166,146
166,255
166,297
166,306
166,326
166,361
166,366
166,426
166,580
166,622
166,674
166,714
166,788
166,867
166,944
166,1000
167,17
167,25
167,63
167,72
167,107
167,120
167,191
167,294
167,319
167,339
167,341
167,496
167,554
167,626
167,628
167,672
167,692
167,717
167,734
167,794
167,800
167,802
167,856
167,864
167,882
167,923
168,32
168,56
168,92
168,115
168,188
168,196
168,208
168,237
168,241
168,255
168,305
168,336
168,387
168,433
168,438
168,519
168,602
168,619
168,626
168,652
168,678
168,685
168,804
168,807
168,826
168,841
168,886
168,889
168,892
168,927
168,959
169,6
169,78
169,93
169,246
169,248
169,289
169,301
169,326
169,349
169,372
169,398
169,434
169,505
169,564
169,571
169,634
169,642
169,673
169,694
169,727
169,778
169,815
169,847
169,849
169,894
169,897
169,954
169,992
169,998
170,7
170,15
170,27
170,33
170,102
170,139
170,180
170,184
170,212
170,299
170,322
170,358
170,416
170,508
170,537
170,705
170,758
170,764
170,868
170,877
170,886
170,925
170,993
170,996
171,49
171,146
171,166
171,181
171,219
171,273
171,296
171,318
171,342
171,397
171,447
171,450
171,466
171,549
171,560
171,566
171,608
171,625
171,645
171,701
171,761
171,779
171,849
171,872
171,892
171,898
171,903
171,953
172,57
172,100
172,148
172,215
172,302
172,345
172,368
172,385
172,423
172,487
172,493
172,529
172,538
172,567
172,609
172,639
172,649
172,661
172,667
172,710
172,744
172,758
172,771
172,833
172,959
173,49
173,55
173,74
173,80
173,106
173,154
173,162
173,188
173,235
173,313
173,379
173,405
173,491
173,496
173,529
173,550
173,564
173,571
173,592
173,688
173,753
173,757
173,852
173,857
173,921
173,928
173,933
174,11
174,61
174,168
174,298
174,352
174,442
174,451
174,496
174,610
174,618
174,622
174,659
174,677
174,705
174,722
174,780
174,797
174,809
174,827
174,830
174,852
174,853
174,879
174,982
175,9
175,29
175,67
175,129
175,155
175,190
175,191
175,362
175,405
175,424
175,439
175,442
175,483
175,591
175,596
175,616
175,719
175,729
175,772
175,778
175,828
175,842
175,890
175,908
175,977
175,978
175,998
176,13
176,73
176,89
176,150
176,162
176,238
176,252
176,303
176,320
176,401
176,417
176,441
176,458
176,461
176,517
176,521
176,543
176,573
176,699
176,726
176,740
176,746
176,758
176,802
176,827
176,839
176,859
176,872
176,946
177,12
177,39
177,52
177,55
177,86
177,175
177,188
177,235
177,237
177,289
177,363
177,401
177,433
177,458
177,522
177,543
177,563
177,649
177,683
177,684
177,726
177,751
177,763
177,764
177,827
177,910
177,956
178,30
178,34
178,109
178,146
178,160
178,164
178,194
178,197
178,273
178,311
178,397
178,483
178,517
178,537
178,587
178,708
178,733
178,744
178,762
178,930
178,974
178,983
178,1000
179,24
179,27
179,65
179,85
179,109
179,131
179,159
179,193
179,250
179,291
179,353
179,415
179,463
179,468
179,489
179,566
179,588
179,650
179,698
179,732
179,737
179,769
179,811
179,817
179,852
179,924
179,931
179,960
179,976
180,12
180,33
180,144
180,195
180,258
180,441
180,506
180,561
180,609
180,622
180,628
180,657
180,724
180,729
180,732
180,777
180,809
180,811
180,820
180,824
180,847
180,869
180,874
180,955
180,963
181,5
181,40
181,74
181,78
181,83
181,152
181,195
181,233
181,286
181,301
181,311
181,381
181,387
181,403
181,409
181,420
181,437
181,456
181,507
181,522
181,539
181,542
181,546
181,579
181,596
181,604
181,609
181,625
181,744
181,816
181,836
181,868
181,870
181,874
181,892
181,907
181,911
181,921
181,991
182,33
182,160
182,301
182,324
182,346
182,362
182,391
182,413
182,421
182,437
182,590
182,639
182,668
182,677
182,679
182,695
182,714
182,720
182,819
182,828
182,845
182,864
182,940
182,990
183,32
183,40
183,71
183,113
183,313
183,388
183,389
183,390
183,495
183,520
183,576
183,636
183,715
183,850
183,862
183,914
183,941
183,949
183,983
184,35
184,87
184,146
184,169
184,221
184,336
184,371
184,452
184,486
184,492
184,500
184,574
184,580
184,597
184,615
184,640
184,642
184,650
184,661
184,684
184,745
184,772
184,787
184,867
184,959
184,966
184,967
184,969
184,985
185,7
185,95
185,138
185,265
185,286
185,360
185,411
185,427
185,437
185,448
185,494
185,510
185,518
185,554
185,560
185,571
185,584
185,631
185,665
185,694
185,730
185,761
185,818
185,845
185,880
185,882
185,919
185,920
185,965
185,973
186,95
186,187
186,208
186,228
186,237
186,422
186,482
186,508
186,552
186,579
186,637
186,648
186,654
186,729
186,983
186,994
187,17
187,25
187,29
187,51
187,73
187,76
187,98
187,110
187,127
187,168
187,222
187,224
187,297
187,354
187,379
187,417
187,435
187,441
187,474
187,499
187,538
187,548
187,561
187,617
187,625
187,664
187,671
187,768
187,779
187,906
187,914
187,923
187,976
188,1
188,10
188,14
188,51
188,102
188,111
188,146
188,206
188,223
188,289
188,311
188,322
188,338
188,396
188,412
188,506
188,517
188,529
188,566
188,593
188,606
188,662
188,770
188,773
188,774
188,815
188,849
188,925
188,988
188,989
189,43
189,82
189,171
189,266
189,272
189,315
189,378
189,492
189,509
189,512
189,519
189,533
189,548
189,560
189,628
189,734
189,748
189,788
189,820
189,853
189,882
189,896
189,899
189,940
190,38
190,54
190,62
190,87
190,173
190,234
190,253
190,278
190,310
190,374
190,411
190,426
190,472
190,549
190,562
190,606
190,623
190,679
190,682
190,693
190,695
190,705
190,708
190,802
190,806
190,874
190,959
191,16
191,39
191,84
191,185
191,219
191,293
191,296
191,378
191,410
191,420
191,461
191,544
191,551
191,596
191,638
191,668
191,692
191,775
191,801
191,819
191,827
191,830
191,834
191,849
191,858
191,914
191,958
191,969
191,971
191,993
192,16
192,69
192,117
192,155
192,166
192,179
192,214
192,361
192,367
192,426
192,465
192,470
192,475
192,485
192,541
192,578
192,592
192,614
192,618
192,622
192,674
192,677
192,680
192,682
192,708
192,711
192,747
192,763
192,819
193,44
193,80
193,103
193,109
193,119
193,141
193,164
193,291
193,352
193,358
193,376
193,412
193,462
193,689
193,709
193,745
193,807
193,828
193,834
193,851
193,937
193,953
193,960
194,9
194,42
194,67
194,86
194,88
194,98
194,135
194,161
194,163
194,215
194,232
194,352
194,415
194,486
194,498
194,531
194,719
194,738
194,786
194,872
194,938
194,940
195,129
195,130
195,141
195,144
195,298
195,359
195,361
195,392
195,403
195,494
195,520
195,534
195,560
195,592
195,649
195,658
195,673
195,677
195,706
195,738
195,769
195,781
195,794
195,813
195,869
195,885
195,962
196,64
196,122
196,156
196,169
196,276
196,284
196,303
196,324
196,423
196,473
196,484
196,515
196,524
196,541
196,560
196,575
196,576
196,587
196,615
196,635
196,684
196,795
196,815
196,833
196,837
196,906
196,908
196,919
196,939
196,972
197,6
197,29
197,63
197,123
197,129
197,147
197,164
197,189
197,243
197,249
197,258
197,364
197,369
197,370
197,418
197,522
197,531
197,554
197,598
197,628
197,691
197,724
197,746
197,752
197,758
197,769
197,815
197,916
197,950
197,967
197,974
197,979
197,995
198,1
198,109
198,125
198,186
198,262
198,264
198,303
198,309
198,311
198,329
198,347
198,379
198,395
198,406
198,450
198,464
198,482
198,499
198,536
198,541
198,545
198,555
198,568
198,570
198,588
198,597
198,628
198,745
198,758
198,796
198,806
198,817
198,843
198,858
198,871
198,886
198,892
198,924
198,952
198,997
199,67
199,84
199,145
199,159
199,216
199,432
199,541
199,604
199,640
199,689
199,730
199,784
199,785
199,886
199,953
200,5
200,49
200,80
200,116
200,121
200,149
200,346
200,419
200,462
200,465
200,474
200,537
200,538
200,544
200,714
200,879
200,912
200,945
200,958
200,993
